workspace_timestamp,flight_number,airline_iata,airline_name,scheduled_departure_utc,estimated_departure_utc,departure_terminal,departure_gate,status,destination_iata,destination_name,codeshare_status,is_operator,aircraft_model,aircraft_reg,unique_flight_id
2025-04-19 19:33:04.715221+00:00,UA 1380,UA,United,2025-04-19 18:49:00+00:00,2025-04-19 18:49:00+00:00,E,,Expected,DEN,Denver,IsOperator,True,Airbus A320,N475UA,UA-UA 1380-20250419-DEN
2025-04-19 19:33:04.715221+00:00,AA 2224,AA,American,2025-04-19 18:50:00+00:00,2025-04-19 18:50:00+00:00,,,Expected,MSY,New Orleans,IsOperator,True,Airbus A319,N9010R,AA-AA 2224-20250419-MSY
2025-04-19 19:33:04.715221+00:00,AV 441,AV,Avianca,2025-04-19 18:50:00+00:00,2025-04-19 18:50:00+00:00,D,,Expected,SAL,Santa Clara,IsOperator,True,Airbus A320 (Sharklets),N632AV,AV-AV 441-20250419-SAL
2025-04-19 19:33:04.715221+00:00,AA 869,AA,American,2025-04-19 18:54:00+00:00,2025-04-19 18:54:00+00:00,,,Expected,MKE,Milwaukee,IsOperator,True,Airbus A320,N650AW,AA-AA 869-20250419-MKE
2025-04-19 19:33:04.715221+00:00,OO 6271,OO,SkyWest Airlines,2025-04-19 18:55:00+00:00,2025-04-19 18:55:00+00:00,,,Expected,JAN,Jackson,IsOperator,True,Canadair CRJ-701ER,N613SK,OO-OO 6271-20250419-JAN
2025-04-19 19:33:04.715221+00:00,MQ 3506,MQ,Envoy Air,2025-04-19 19:05:00+00:00,2025-04-19 19:05:00+00:00,,,Expected,EVV,Evansville,IsOperator,True,Embraer 175,N307LH,MQ-MQ 3506-20250419-EVV
2025-04-19 19:33:04.715221+00:00,MQ 4255,MQ,Envoy Air,2025-04-19 19:13:00+00:00,2025-04-19 19:13:00+00:00,,,Expected,FWA,Fort Wayne,IsOperator,True,Embraer 175,N253NN,MQ-MQ 4255-20250419-FWA
2025-04-19 19:33:04.715221+00:00,AA 4255,AA,American,2025-04-19 19:13:00+00:00,2025-04-19 19:13:00+00:00,,,Unknown,FWA,Fort Wayne,Unknown,False,Embraer 175,,AA-AA 4255-20250419-FWA
2025-04-19 19:33:04.715221+00:00,UA 6160,UA,United,2025-04-19 19:15:00+00:00,2025-04-19 19:15:00+00:00,E,,Expected,IAH,Houston,IsOperator,True,Embraer 175,N85352,UA-UA 6160-20250419-IAH
2025-04-19 19:33:04.715221+00:00,AA 1676,AA,American,2025-04-19 19:15:00+00:00,2025-04-19 19:15:00+00:00,,,Expected,LAX,Los Angeles,IsOperator,True,Airbus A321,N166NN,AA-AA 1676-20250419-LAX
2025-04-19 19:33:04.715221+00:00,AA 6241,AA,American,2025-04-19 19:18:00+00:00,2025-04-19 19:18:00+00:00,E,,Unknown,ICT,Wichita,Unknown,False,Canadair reg jet 700,,AA-AA 6241-20250419-ICT
2025-04-19 19:33:04.715221+00:00,OO 6241,OO,SkyWest Airlines,2025-04-19 19:18:00+00:00,2025-04-19 19:18:00+00:00,,,Expected,ICT,Wichita,IsOperator,True,Canadair CRJ-701ER,N705SK,OO-OO 6241-20250419-ICT
2025-04-19 19:33:04.715221+00:00,AA 5438,AA,American,2025-04-19 19:19:00+00:00,2025-04-19 19:19:00+00:00,,,Unknown,LFT,Lafayette,Unknown,False,Bombardier CRJ900,,AA-AA 5438-20250419-LFT
2025-04-19 19:33:04.715221+00:00,AA 1507,AA,American,2025-04-19 19:20:00+00:00,2025-04-19 19:20:00+00:00,,,Expected,CUN,Cancún,IsOperator,True,Airbus A321,N907AA,AA-AA 1507-20250419-CUN
2025-04-19 19:33:04.715221+00:00,F9 1758,F9,Frontier,2025-04-19 19:21:00+00:00,2025-04-19 19:21:00+00:00,E,,Unknown,CVG,Cincinnati,Unknown,False,Airbus A321,,F9-F9 1758-20250419-CVG
2025-04-19 19:33:04.715221+00:00,AA 6191,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,E,,Unknown,MAF,Midland,Unknown,False,Canadair reg jet 700,,AA-AA 6191-20250419-MAF
2025-04-19 19:33:04.715221+00:00,AA 3678,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,OMA,Omaha,IsOperator,True,Embraer 175,,AA-AA 3678-20250419-OMA
2025-04-19 19:33:04.715221+00:00,AA 3262,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,,Dallas,Unknown,False,Boeing 737-800,,AA-AA 3262-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 1638,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,,Dallas,Unknown,False,Boeing 737-800,,AA-AA 1638-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2337,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,,Dallas,Unknown,False,Boeing 737-800,,AA-AA 2337-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2322,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,TPA,Tampa,Unknown,False,Airbus A321,,AA-AA 2322-20250419-TPA
2025-04-19 19:33:04.715221+00:00,MQ 3793,MQ,Envoy Air,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Expected,CHA,Chattanooga,IsOperator,True,Embraer 175,N227NN,MQ-MQ 3793-20250419-CHA
2025-04-19 19:33:04.715221+00:00,AA 3923,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,MID,Mérida,Unknown,False,Embraer 175,,AA-AA 3923-20250419-MID
2025-04-19 19:33:04.715221+00:00,AA 3017,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,PHX,Phoenix,Unknown,False,Airbus A320,,AA-AA 3017-20250419-PHX
2025-04-19 19:33:04.715221+00:00,AA 1914,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,ORF,Norfolk,IsOperator,True,Boeing 737-800,N892NN,AA-AA 1914-20250419-ORF
2025-04-19 19:33:04.715221+00:00,AA 3927,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,LEX,Lexington,Unknown,False,Embraer 175,,AA-AA 3927-20250419-LEX
2025-04-19 19:33:04.715221+00:00,AA 3567,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,TLH,Tallahassee,Unknown,False,Embraer 175,,AA-AA 3567-20250419-TLH
2025-04-19 19:33:04.715221+00:00,AA 2550,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,TYS,Knoxville,Unknown,False,Boeing 737-800,,AA-AA 2550-20250419-TYS
2025-04-19 19:33:04.715221+00:00,AA 3793,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,CHA,Chattanooga,IsOperator,True,Embraer 175,,AA-AA 3793-20250419-CHA
2025-04-19 19:33:04.715221+00:00,AA 3442,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,,Greenville,Unknown,False,Embraer 175,,AA-AA 3442-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 1888,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,RDU,Raleigh/Durham,IsOperator,True,Boeing 737-800,N824NN,AA-AA 1888-20250419-RDU
2025-04-19 19:33:04.715221+00:00,AA 1333,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,,Madison,Unknown,False,Airbus A319,,AA-AA 1333-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 5341,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,LIT,Little Rock,IsOperator,True,Bombardier CRJ900,,AA-AA 5341-20250419-LIT
2025-04-19 19:33:04.715221+00:00,AA 1760,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,MCO,Orlando,Unknown,False,Airbus A321,,AA-AA 1760-20250419-MCO
2025-04-19 19:33:04.715221+00:00,AA 1051,AA,American,2025-04-19 19:25:00+00:00,2025-04-19 19:25:00+00:00,,,Unknown,ATL,Atlanta,Unknown,False,Boeing 737-800,,AA-AA 1051-20250419-ATL
2025-04-19 19:33:04.715221+00:00,AA 3831,AA,American,2025-04-19 19:26:00+00:00,2025-04-19 19:26:00+00:00,,,Unknown,MHK,Manhattan,IsOperator,True,Embraer 170,,AA-AA 3831-20250419-MHK
2025-04-19 19:33:04.715221+00:00,UA 1324,UA,United,2025-04-19 19:26:00+00:00,2025-04-19 19:26:00+00:00,E,,Expected,ORD,Chicago,IsOperator,True,Boeing 737 MAX 9,N47569,UA-UA 1324-20250419-ORD
2025-04-19 19:33:04.715221+00:00,AA 3947,AA,American,2025-04-19 19:26:00+00:00,2025-04-19 19:26:00+00:00,,,Unknown,MEM,Memphis,Unknown,False,Embraer 175,,AA-AA 3947-20250419-MEM
2025-04-19 19:33:04.715221+00:00,AA 4111,AA,American,2025-04-19 19:27:00+00:00,2025-04-19 19:27:00+00:00,,,Unknown,BTR,Baton Rouge,Unknown,False,Embraer 175,,AA-AA 4111-20250419-BTR
2025-04-19 19:33:04.715221+00:00,AA 2403,AA,American,2025-04-19 19:29:00+00:00,2025-04-19 19:29:00+00:00,,,Unknown,ATL,Atlanta,Unknown,False,Boeing 737-800,,AA-AA 2403-20250419-ATL
2025-04-19 19:33:04.715221+00:00,AA 2350,AA,American,2025-04-19 19:30:00+00:00,2025-04-19 19:30:00+00:00,,,Unknown,MEX,Mexico City,Unknown,False,Boeing 737-800,,AA-AA 2350-20250419-MEX
2025-04-19 19:33:04.715221+00:00,AA 3529,AA,American,2025-04-19 19:30:00+00:00,2025-04-19 19:30:00+00:00,,,Unknown,TLH,Tallahassee,Unknown,False,Embraer 175,,AA-AA 3529-20250419-TLH
2025-04-19 19:33:04.715221+00:00,AA 3816,AA,American,2025-04-19 19:30:00+00:00,2025-04-19 19:30:00+00:00,,,Unknown,HRL,Harlingen,Unknown,False,Embraer 175,,AA-AA 3816-20250419-HRL
2025-04-19 19:33:04.715221+00:00,AA 3556,AA,American,2025-04-19 19:30:00+00:00,2025-04-19 19:30:00+00:00,,,Unknown,SGF,Springfield,Unknown,False,Embraer 175,,AA-AA 3556-20250419-SGF
2025-04-19 19:33:04.715221+00:00,AA 1793,AA,American,2025-04-19 19:30:00+00:00,2025-04-19 19:30:00+00:00,,,Unknown,FLL,Fort Lauderdale,Unknown,False,Boeing 737-800,,AA-AA 1793-20250419-FLL
2025-04-19 19:33:04.715221+00:00,AA 584,AA,American,2025-04-19 19:31:00+00:00,2025-04-19 19:31:00+00:00,,,Expected,TUS,Tucson,IsOperator,True,Boeing 737-800,N935NN,AA-AA 584-20250419-TUS
2025-04-19 19:33:04.715221+00:00,AA 2396,AA,American,2025-04-19 19:31:00+00:00,2025-04-19 19:31:00+00:00,,,Unknown,SDF,Louisville,IsOperator,True,Airbus A319,,AA-AA 2396-20250419-SDF
2025-04-19 19:33:04.715221+00:00,AA 2861,AA,American,2025-04-19 19:34:00+00:00,2025-04-19 19:34:00+00:00,,,Unknown,EWR,Newark,Unknown,False,Boeing 737-800,,AA-AA 2861-20250419-EWR
2025-04-19 19:33:04.715221+00:00,AA 614,AA,American,2025-04-19 19:39:00+00:00,2025-04-19 19:39:00+00:00,,,Unknown,AUS,Austin,Unknown,False,Boeing 737-800,,AA-AA 614-20250419-AUS
2025-04-19 19:33:04.715221+00:00,AA 1167,AA,American,2025-04-19 19:39:00+00:00,2025-04-19 19:39:00+00:00,,,Unknown,MIA,Miami,Unknown,False,Airbus A320,,AA-AA 1167-20250419-MIA
2025-04-19 19:33:04.715221+00:00,AA 5550,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Dallas,Unknown,False,Bombardier CRJ900,,AA-AA 5550-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 4012,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 175,,AA-AA 4012-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3820,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 175,,AA-AA 3820-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3798,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 175,,AA-AA 3798-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2213,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Dallas,Unknown,False,Boeing 737-800,,AA-AA 2213-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3898,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Dallas,Unknown,False,Embraer 175,,AA-AA 3898-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 1961,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Dallas,Unknown,False,Airbus A320,,AA-AA 1961-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2747,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,SAN,San Diego,Unknown,False,Airbus A321,,AA-AA 2747-20250419-SAN
2025-04-19 19:33:04.715221+00:00,AA 3718,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,,Harlingen,Unknown,False,Embraer 175,,AA-AA 3718-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3493,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,LRD,Laredo,Unknown,False,Embraer 175,,AA-AA 3493-20250419-LRD
2025-04-19 19:33:04.715221+00:00,AA 2244,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,BNA,Nashville,Unknown,False,Airbus A321,,AA-AA 2244-20250419-BNA
2025-04-19 19:33:04.715221+00:00,AA 3583,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,XNA,Fayetteville/Springdale/,Unknown,False,Embraer 175,,AA-AA 3583-20250419-XNA
2025-04-19 19:33:04.715221+00:00,AA 240,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Expected,FCO,Rome,IsOperator,True,Boeing 777-200,N754AN,AA-AA 240-20250419-FCO
2025-04-19 19:33:04.715221+00:00,AA 5579,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,LIT,Little Rock,Unknown,False,Bombardier CRJ900,,AA-AA 5579-20250419-LIT
2025-04-19 19:33:04.715221+00:00,AA 4077,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,CRP,Corpus Christi,Unknown,False,Embraer 175,,AA-AA 4077-20250419-CRP
2025-04-19 19:33:04.715221+00:00,AA 2659,AA,American,2025-04-19 19:40:00+00:00,2025-04-19 19:40:00+00:00,,,Unknown,SNA,Santa Ana,IsOperator,True,Boeing 737-800,,AA-AA 2659-20250419-SNA
2025-04-19 19:33:04.715221+00:00,AA 410,AA,American,2025-04-19 19:42:00+00:00,2025-04-19 19:42:00+00:00,,,Unknown,PHL,Philadelphia,IsOperator,True,Airbus A321,N558UW,AA-AA 410-20250419-PHL
2025-04-19 19:33:04.715221+00:00,AM 1689,AM,Aeromexico,2025-04-19 19:43:00+00:00,2025-04-19 19:43:00+00:00,D,,Expected,MEX,Mexico City,IsOperator,True,Boeing 737-800,XA-ADT,AM-AM 1689-20250419-MEX
2025-04-19 19:33:04.715221+00:00,AA 4243,AA,American,2025-04-19 19:44:00+00:00,2025-04-19 19:44:00+00:00,,,Unknown,CUU,Chihuahua City,Unknown,False,Embraer 170,,AA-AA 4243-20250419-CUU
2025-04-19 19:33:04.715221+00:00,AA 3468,AA,American,2025-04-19 19:44:00+00:00,2025-04-19 19:44:00+00:00,,,Unknown,ABI,Abilene,IsOperator,True,Embraer 175,,AA-AA 3468-20250419-ABI
2025-04-19 19:33:04.715221+00:00,AA 3613,AA,American,2025-04-19 19:45:00+00:00,2025-04-19 19:45:00+00:00,,,Unknown,AMA,Amarillo,IsOperator,True,Embraer 175,,AA-AA 3613-20250419-AMA
2025-04-19 19:33:04.715221+00:00,AA 1832,AA,American,2025-04-19 19:45:00+00:00,2025-04-19 19:45:00+00:00,,,Unknown,DEN,Denver,IsOperator,True,Airbus A321,N988AL,AA-AA 1832-20250419-DEN
2025-04-19 19:33:04.715221+00:00,AA 2997,AA,American,2025-04-19 19:45:00+00:00,2025-04-19 19:45:00+00:00,,,Expected,SFO,San Francisco,IsOperator,True,Airbus A321,,AA-AA 2997-20250419-SFO
2025-04-19 19:33:04.715221+00:00,AA 3738,AA,American,2025-04-19 19:47:00+00:00,2025-04-19 19:47:00+00:00,,,Unknown,LBB,Lubbock,Unknown,False,Embraer 175,,AA-AA 3738-20250419-LBB
2025-04-19 19:33:04.715221+00:00,AA 1374,AA,American,2025-04-19 19:47:00+00:00,2025-04-19 19:47:00+00:00,,,Unknown,MSN,Madison,Unknown,False,Airbus A319,,AA-AA 1374-20250419-MSN
2025-04-19 19:33:04.715221+00:00,AA 5582,AA,American,2025-04-19 19:48:00+00:00,2025-04-19 19:48:00+00:00,,,Unknown,TUL,Tulsa,Unknown,False,Bombardier CRJ900,,AA-AA 5582-20250419-TUL
2025-04-19 19:33:04.715221+00:00,AA 2376,AA,American,2025-04-19 19:49:00+00:00,2025-04-19 19:49:00+00:00,,,Unknown,,Las Vegas,Unknown,False,Airbus A321,,AA-AA 2376-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 2640,AA,American,2025-04-19 19:50:00+00:00,2025-04-19 19:50:00+00:00,,,Unknown,PBI,West Palm Beach,Unknown,False,Boeing 737-800,,AA-AA 2640-20250419-PBI
2025-04-19 19:33:04.715221+00:00,AA 6472,AA,American,2025-04-19 19:50:00+00:00,2025-04-19 19:50:00+00:00,E,,Unknown,,Dallas,Unknown,False,Canadair reg jet 700,,AA-AA 6472-20250419-UNK
2025-04-19 19:33:04.715221+00:00,AA 3398,AA,American,2025-04-19 19:50:00+00:00,2025-04-19 19:50:00+00:00,,,Unknown,FSD,Sioux Falls,Unknown,False,Embraer 175,,AA-AA 3398-20250419-FSD
2025-04-19 19:33:04.715221+00:00,AA 5252,AA,American,2025-04-19 19:51:00+00:00,2025-04-19 19:51:00+00:00,,,Unknown,BHM,Birmingham,Unknown,False,Bombardier CRJ900,,AA-AA 5252-20250419-BHM
2025-04-19 19:33:04.715221+00:00,AA 1170,AA,American,2025-04-19 19:51:00+00:00,2025-04-19 19:51:00+00:00,,,Unknown,COS,Colorado Springs,IsOperator,True,Airbus A320,,AA-AA 1170-20250419-COS
2025-04-19 19:33:04.715221+00:00,AA 2974,AA,American,2025-04-19 19:51:00+00:00,2025-04-19 19:51:00+00:00,,,Unknown,MCO,Orlando,Unknown,False,Airbus A321,,AA-AA 2974-20250419-MCO
2025-04-19 19:33:04.715221+00:00,F9 2631,F9,Frontier,2025-04-19 19:52:00+00:00,2025-04-19 19:52:00+00:00,E,,Unknown,DEN,Denver,Unknown,False,Airbus A320 NEO,,F9-F9 2631-20250419-DEN
2025-04-19 19:33:04.715221+00:00,AA 4154,AA,American,2025-04-19 19:52:00+00:00,2025-04-19 19:52:00+00:00,,,Unknown,MCI,Kansas City,Unknown,False,Embraer 175,,AA-AA 4154-20250419-MCI
2025-04-19 19:33:04.715221+00:00,AA 4886,AA,American,2025-04-19 19:52:00+00:00,2025-04-19 19:52:00+00:00,E,,Unknown,MGM,Montgomery,Unknown,False,Canadair reg jet 700,,AA-AA 4886-20250419-MGM
2025-04-19 19:33:04.715221+00:00,AA 1664,AA,American,2025-04-19 19:54:00+00:00,2025-04-19 19:54:00+00:00,,,Unknown,DSM,Des Moines,IsOperator,True,Airbus A319,,AA-AA 1664-20250419-DSM
2025-04-19 19:33:04.715221+00:00,AA 1269,AA,American,2025-04-19 19:55:00+00:00,2025-04-19 19:55:00+00:00,,,Unknown,DCA,Washington,Unknown,False,Boeing 737-800,,AA-AA 1269-20250419-DCA
2025-04-19 19:33:04.715221+00:00,AA 3006,AA,American,2025-04-19 19:56:00+00:00,2025-04-19 19:56:00+00:00,,,Unknown,ONT,Ontario,IsOperator,True,Airbus A321,,AA-AA 3006-20250419-ONT
2025-04-19 19:33:04.715221+00:00,DL 2174,DL,Delta Air Lines,2025-04-19 19:59:00+00:00,2025-04-19 19:59:00+00:00,E,,Unknown,SLC,Salt Lake City,Unknown,False,Airbus A220-300,,DL-DL 2174-20250419-SLC
2025-04-19 19:33:04.715221+00:00,AA 651,AA,American,2025-04-19 20:00:00+00:00,2025-04-19 20:00:00+00:00,,,Unknown,SMF,Sacramento,Unknown,False,Airbus A321,,AA-AA 651-20250419-SMF
2025-04-19 19:33:04.715221+00:00,AA 2512,AA,American,2025-04-19 20:00:00+00:00,2025-04-19 20:00:00+00:00,,,Unknown,TPA,Tampa,Unknown,False,Airbus A321,,AA-AA 2512-20250419-TPA
2025-04-19 19:33:04.715221+00:00,AA 9,AA,American,2025-04-19 20:02:00+00:00,2025-04-19 20:02:00+00:00,,,Unknown,ABQ,The Duke City,Unknown,False,Boeing 737-800,,AA-AA 9-20250419-ABQ
2025-04-19 19:33:04.715221+00:00,VB 683,VB,VivaAerobus,2025-04-19 20:05:00+00:00,2025-04-19 20:05:00+00:00,D,,Expected,MTY,Monterrey,IsOperator,True,Airbus A320,XA-VAR,VB-VB 683-20250419-MTY
2025-04-19 19:33:04.715221+00:00,AA 3390,AA,American,2025-04-19 20:07:00+00:00,2025-04-19 20:07:00+00:00,,,Unknown,IAH,Houston,Unknown,False,Embraer 175,,AA-AA 3390-20250419-IAH
2025-04-19 19:33:04.715221+00:00,AA 6250,AA,American,2025-04-19 20:07:00+00:00,2025-04-19 20:07:00+00:00,E,,Unknown,SAF,Santa Fe,IsCodeshared,False,Canadair reg jet 700,,AA-AA 6250-20250419-SAF
2025-04-19 19:33:04.715221+00:00,AA 50,AA,American,2025-04-19 20:10:00+00:00,2025-04-19 20:10:00+00:00,,,Expected,LHR,London,IsOperator,True,Boeing 777-300ER,,AA-AA 50-20250419-LHR
2025-04-19 19:33:04.715221+00:00,AA 3941,AA,American,2025-04-19 20:10:00+00:00,2025-04-19 20:10:00+00:00,,,Unknown,HSV,Huntsville,Unknown,False,Embraer 175,,AA-AA 3941-20250419-HSV
2025-04-19 19:33:04.715221+00:00,AA 2328,AA,American,2025-04-19 20:14:00+00:00,2025-04-19 20:14:00+00:00,,,Unknown,PNS,Pensacola,Unknown,False,Airbus A319,,AA-AA 2328-20250419-PNS
2025-04-19 19:33:04.715221+00:00,AA 1559,AA,American,2025-04-19 20:15:00+00:00,2025-04-19 20:15:00+00:00,,,Unknown,ORD,Chicago,Unknown,False,Airbus A321,,AA-AA 1559-20250419-ORD
2025-04-19 19:33:04.715221+00:00,AA 1152,AA,American,2025-04-19 20:19:00+00:00,2025-04-19 20:19:00+00:00,,,Unknown,SLC,Salt Lake City,IsOperator,True,Airbus A321,N964AN,AA-AA 1152-20250419-SLC
2025-04-19 19:33:04.715221+00:00,F9 1334,F9,Frontier,2025-04-19 20:20:00+00:00,2025-04-19 20:20:00+00:00,E,,Unknown,TPA,Tampa,IsOperator,True,Airbus A321,,F9-F9 1334-20250419-TPA
2025-04-19 19:33:04.715221+00:00,AA 4234,AA,American,2025-04-19 20:21:00+00:00,2025-04-19 20:21:00+00:00,,,Unknown,SHV,Shreveport,Unknown,False,Embraer 175,,AA-AA 4234-20250419-SHV
2025-04-19 19:33:04.715221+00:00,F9 1476,F9,Frontier,2025-04-19 20:23:00+00:00,2025-04-19 20:23:00+00:00,E,,Unknown,BWI,Baltimore,Unknown,False,Airbus A320,,F9-F9 1476-20250419-BWI
2025-04-19 19:33:04.715221+00:00,AA 2108,AA,American,2025-04-19 20:23:00+00:00,2025-04-19 20:23:00+00:00,,,Unknown,PHX,Phoenix,Unknown,False,Airbus A321,,AA-AA 2108-20250419-PHX
2025-04-19 19:33:04.715221+00:00,AA 399,AA,American,2025-04-19 20:25:00+00:00,2025-04-19 20:25:00+00:00,,,Unknown,ANC,Anchorage,IsOperator,True,Airbus A320,N446AN,AA-AA 399-20250419-ANC
2025-04-19 19:33:04.715221+00:00,AA 843,AA,American,2025-04-19 20:26:00+00:00,2025-04-19 20:26:00+00:00,,,Unknown,AUS,Austin,IsOperator,True,Boeing 737-800,N801AW,AA-AA 843-20250419-AUS
2025-04-19 19:33:04.715221+00:00,AA 2306,AA,American,2025-04-19 20:27:00+00:00,2025-04-19 20:27:00+00:00,,,Unknown,BOS,Boston,Unknown,False,Boeing 737-800,,AA-AA 2306-20250419-BOS
2025-04-19 19:33:04.715221+00:00,AA 1669,AA,American,2025-04-19 20:30:00+00:00,2025-04-19 20:30:00+00:00,,,Unknown,LAX,Los Angeles,Unknown,False,Airbus A321,,AA-AA 1669-20250419-LAX
2025-04-19 19:33:04.715221+00:00,AA 2508,AA,American,2025-04-19 20:30:00+00:00,2025-04-19 20:30:00+00:00,,,Unknown,DTW,Detroit,IsOperator,True,Airbus A321,,AA-AA 2508-20250419-DTW
2025-04-19 19:33:04.715221+00:00,NK 1007,NK,Spirit,2025-04-19 20:31:00+00:00,2025-04-19 20:31:00+00:00,E,,Unknown,LAS,Las Vegas,Unknown,False,Airbus A320 NEO,,NK-NK 1007-20250419-LAS
2025-04-19 19:33:04.715221+00:00,AA 2270,AA,American,2025-04-19 20:33:00+00:00,2025-04-19 20:33:00+00:00,,,Unknown,OMA,Omaha,IsOperator,True,Airbus A319,,AA-AA 2270-20250419-OMA
2025-04-19 19:33:04.715221+00:00,AA 2864,AA,American,2025-04-19 20:33:00+00:00,2025-04-19 20:33:00+00:00,,,Unknown,LAS,Las Vegas,Unknown,False,Boeing 737-800,,AA-AA 2864-20250419-LAS
2025-04-19 19:33:04.715221+00:00,AA 6207,AA,American,2025-04-19 20:34:00+00:00,2025-04-19 20:34:00+00:00,E,,Unknown,SAT,San Antonio,Unknown,False,Canadair reg jet 700,,AA-AA 6207-20250419-SAT
2025-04-19 19:33:04.715221+00:00,DL 921,DL,Delta Air Lines,2025-04-19 20:35:00+00:00,2025-04-19 20:35:00+00:00,E,,Unknown,ATL,Atlanta,Unknown,False,Airbus A321,,DL-DL 921-20250419-ATL
2025-04-19 19:33:04.715221+00:00,AA 3365,AA,American,2025-04-19 20:40:00+00:00,2025-04-19 20:40:00+00:00,,,Unknown,XNA,Fayetteville/Springdale/,Unknown,False,Embraer 170,,AA-AA 3365-20250419-XNA
2025-04-19 19:33:04.715221+00:00,AA 1803,AA,American,2025-04-19 20:40:00+00:00,2025-04-19 20:40:00+00:00,,,Unknown,MFE,Mc Allen,Unknown,False,Airbus A319,,AA-AA 1803-20250419-MFE
2025-04-19 19:33:04.715221+00:00,AA 1270,AA,American,2025-04-19 20:40:00+00:00,2025-04-19 20:40:00+00:00,,,Unknown,JAX,Jacksonville,Unknown,False,Boeing 737-800,,AA-AA 1270-20250419-JAX
2025-04-19 19:33:04.715221+00:00,AA 4048,AA,American,2025-04-19 20:42:00+00:00,2025-04-19 20:42:00+00:00,,,Unknown,GPT,Gulfport,IsOperator,True,Embraer 175,,AA-AA 4048-20250419-GPT
